,Country,Code,Date,Cases
1969,Philippines,PHL,2021-06-08,45296
1970,Philippines,PHL,2021-06-09,45520
1971,Philippines,PHL,2021-06-10,45776
1972,Philippines,PHL,2021-06-11,45007
1973,Philippines,PHL,2021-06-12,46087
1974,Philippines,PHL,2021-06-13,46162
1975,Philippines,PHL,2021-06-14,46046
1976,Philippines,PHL,2021-06-15,46663
1977,Philippines,PHL,2021-06-16,46618
1978,Philippines,PHL,2021-06-17,45780
1979,Philippines,PHL,2021-06-18,45936
1980,Philippines,PHL,2021-06-19,44875
1981,Philippines,PHL,2021-06-20,43363
1982,Philippines,PHL,2021-06-21,42186
1983,Philippines,PHL,2021-06-22,40461
1984,Philippines,PHL,2021-06-23,39397
1985,Philippines,PHL,2021-06-24,38798
1986,Philippines,PHL,2021-06-25,38779
1987,Philippines,PHL,2021-06-26,38684
1988,Philippines,PHL,2021-06-27,38994
1989,Philippines,PHL,2021-06-28,39351
1990,Philippines,PHL,2021-06-29,40171
1991,Philippines,PHL,2021-06-30,40325
1992,Philippines,PHL,2021-07-01,40085
1993,Philippines,PHL,2021-07-02,39471
1994,Philippines,PHL,2021-07-03,38507
1995,Philippines,PHL,2021-07-04,38370
1996,Philippines,PHL,2021-07-05,38139
1997,Philippines,PHL,2021-07-06,37771
1998,Philippines,PHL,2021-07-07,37559
1999,Philippines,PHL,2021-07-08,37248
2000,Philippines,PHL,2021-07-09,36933
2001,Philippines,PHL,2021-07-10,36706
2002,Philippines,PHL,2021-07-11,36509
2003,Philippines,PHL,2021-07-12,36338
2004,Philippines,PHL,2021-07-13,35830
2005,Philippines,PHL,2021-07-14,35343
2006,Philippines,PHL,2021-07-15,35078
2007,Philippines,PHL,2021-07-16,34875
2008,Philippines,PHL,2021-07-17,35235
2009,Philippines,PHL,2021-07-18,34882
2010,Philippines,PHL,2021-07-19,35331
2011,Philippines,PHL,2021-07-20,36238
2012,Philippines,PHL,2021-07-21,38994
2013,Philippines,PHL,2021-07-22,39600
2014,Philippines,PHL,2021-07-23,40747
2015,Philippines,PHL,2021-07-24,40932
2016,Philippines,PHL,2021-07-25,40987
2017,Philippines,PHL,2021-07-26,41847
2018,Philippines,PHL,2021-07-27,44300
2019,Philippines,PHL,2021-07-28,42115
2020,Philippines,PHL,2021-07-29,42010
2021,Philippines,PHL,2021-07-30,43752
2022,Philippines,PHL,2021-07-31,45678
2023,Philippines,PHL,2021-08-01,48863
2024,Philippines,PHL,2021-08-02,50428
2025,Philippines,PHL,2021-08-03,50293
2026,Philippines,PHL,2021-08-04,53136
2027,Philippines,PHL,2021-08-05,55460
2028,Philippines,PHL,2021-08-06,57512
2029,Philippines,PHL,2021-08-07,60373
2030,Philippines,PHL,2021-08-08,61219
2031,Philippines,PHL,2021-08-09,61934
2032,Philippines,PHL,2021-08-10,63537
2033,Philippines,PHL,2021-08-11,68235
2034,Philippines,PHL,2021-08-12,72403
2035,Philippines,PHL,2021-08-13,74652
2036,Philippines,PHL,2021-08-14,77540
2037,Philippines,PHL,2021-08-15,82422
2038,Philippines,PHL,2021-08-16,88044
2039,Philippines,PHL,2021-08-17,89391
2040,Philippines,PHL,2021-08-18,88184
2041,Philippines,PHL,2021-08-19,90444
2042,Philippines,PHL,2021-08-20,94375
2043,Philippines,PHL,2021-08-21,96724
2044,Philippines,PHL,2021-08-22,98078
2045,Philippines,PHL,2021-08-23,101984
2046,Philippines,PHL,2021-08-24,104105
2047,Philippines,PHL,2021-08-25,106779
2048,Philippines,PHL,2021-08-26,108445
2049,Philippines,PHL,2021-08-27,109309
2050,Philippines,PHL,2021-08-28,111904
2051,Philippines,PHL,2021-08-29,114522
2052,Philippines,PHL,2021-08-30,118406
2053,Philippines,PHL,2021-08-31,120224
2054,Philippines,PHL,2021-09-01,120976
2055,Philippines,PHL,2021-09-02,121244
2056,Philippines,PHL,2021-09-03,123677
2057,Philippines,PHL,2021-09-04,125470
2058,Philippines,PHL,2021-09-05,127080
2059,Philippines,PHL,2021-09-06,127266
2060,Philippines,PHL,2021-09-07,131558
2061,Philippines,PHL,2021-09-08,135209
2062,Philippines,PHL,2021-09-09,141548
2063,Philippines,PHL,2021-09-10,139375
2064,Philippines,PHL,2021-09-11,144991
2065,Philippines,PHL,2021-09-12,146410
2066,Philippines,PHL,2021-09-13,144714
2067,Philippines,PHL,2021-09-14,144725
2068,Philippines,PHL,2021-09-15,143859
2069,Philippines,PHL,2021-09-16,142333
2070,Philippines,PHL,2021-09-17,144698
2071,Philippines,PHL,2021-09-18,141522
2072,Philippines,PHL,2021-09-19,139353
2073,Philippines,PHL,2021-09-20,137545
2074,Philippines,PHL,2021-09-21,135805
2075,Philippines,PHL,2021-09-22,134411
2076,Philippines,PHL,2021-09-23,130530
2077,Philippines,PHL,2021-09-24,128852
2078,Philippines,PHL,2021-09-25,122625
2079,Philippines,PHL,2021-09-26,124120
2080,Philippines,PHL,2021-09-27,123564
2081,Philippines,PHL,2021-09-28,121100
2082,Philippines,PHL,2021-09-29,118338
2083,Philippines,PHL,2021-09-30,115252
2084,Philippines,PHL,2021-10-01,112119
2085,Philippines,PHL,2021-10-02,110023
2086,Philippines,PHL,2021-10-03,102493
2087,Philippines,PHL,2021-10-04,94896
2088,Philippines,PHL,2021-10-05,90122
2089,Philippines,PHL,2021-10-06,87237
2090,Philippines,PHL,2021-10-07,82960
2091,Philippines,PHL,2021-10-08,78053
2092,Philippines,PHL,2021-10-09,74277
2093,Philippines,PHL,2021-10-10,73230
2094,Philippines,PHL,2021-10-11,70742
2095,Philippines,PHL,2021-10-12,70225
2096,Philippines,PHL,2021-10-13,67480
2097,Philippines,PHL,2021-10-14,65351
2098,Philippines,PHL,2021-10-15,62297
2099,Philippines,PHL,2021-10-16,59052
2100,Philippines,PHL,2021-10-17,53821
2101,Philippines,PHL,2021-10-18,52482
2102,Philippines,PHL,2021-10-19,48439
2103,Philippines,PHL,2021-10-20,44908
2104,Philippines,PHL,2021-10-21,41879
2105,Philippines,PHL,2021-10-22,45379
2106,Philippines,PHL,2021-10-23,38189
2107,Philippines,PHL,2021-10-24,36559
2108,Philippines,PHL,2021-10-25,34040
2109,Philippines,PHL,2021-10-26,33918
2110,Philippines,PHL,2021-10-27,33492
2111,Philippines,PHL,2021-10-28,32380
2112,Philippines,PHL,2021-10-29,28772
2113,Philippines,PHL,2021-10-30,32222
2114,Philippines,PHL,2021-10-31,30356
2115,Philippines,PHL,2021-11-01,29074
2116,Philippines,PHL,2021-11-02,26676
2117,Philippines,PHL,2021-11-03,25079
2118,Philippines,PHL,2021-11-04,23151
2119,Philippines,PHL,2021-11-05,18077
2120,Philippines,PHL,2021-11-06,16742
2121,Philippines,PHL,2021-11-07,15949
2122,Philippines,PHL,2021-11-08,14932
2123,Philippines,PHL,2021-11-09,14358
2124,Philippines,PHL,2021-11-10,15398
2125,Philippines,PHL,2021-11-11,15606
2126,Philippines,PHL,2021-11-12,15118
2127,Philippines,PHL,2021-11-13,14546
2128,Philippines,PHL,2021-11-14,13757
2129,Philippines,PHL,2021-11-15,13207
2130,Philippines,PHL,2021-11-16,12639
2131,Philippines,PHL,2021-11-17,11182
2132,Philippines,PHL,2021-11-18,10505
2133,Philippines,PHL,2021-11-19,9942
2134,Philippines,PHL,2021-11-20,9029
2135,Philippines,PHL,2021-11-21,8905
2136,Philippines,PHL,2021-11-22,8175
2137,Philippines,PHL,2021-11-23,8466
2138,Philippines,PHL,2021-11-24,8187
2139,Philippines,PHL,2021-11-25,7848
2140,Philippines,PHL,2021-11-26,7253
2141,Philippines,PHL,2021-11-27,6786
2142,Philippines,PHL,2021-11-28,5841
2143,Philippines,PHL,2021-11-29,5642
2144,Philippines,PHL,2021-11-30,4768
2145,Philippines,PHL,2021-12-01,4266
2146,Philippines,PHL,2021-12-02,3872
2147,Philippines,PHL,2021-12-03,3499
2148,Philippines,PHL,2021-12-04,3203
2149,Philippines,PHL,2021-12-05,2901
2150,Philippines,PHL,2021-12-06,2680
2151,Philippines,PHL,2021-12-07,2685
2152,Philippines,PHL,2021-12-08,2525
2153,Philippines,PHL,2021-12-09,2523
2154,Philippines,PHL,2021-12-10,2227
2155,Philippines,PHL,2021-12-11,2018
2156,Philippines,PHL,2021-12-12,1832
2157,Philippines,PHL,2021-12-13,1644
2158,Philippines,PHL,2021-12-14,1455
2159,Philippines,PHL,2021-12-15,1293
2160,Philippines,PHL,2021-12-16,1012
2161,Philippines,PHL,2021-12-17,1260
2162,Philippines,PHL,2021-12-18,1184
2163,Philippines,PHL,2021-12-19,1019
2164,Philippines,PHL,2021-12-20,918
2165,Philippines,PHL,2021-12-21,873
2166,Philippines,PHL,2021-12-22,888
2167,Philippines,PHL,2021-12-23,719
2168,Philippines,PHL,2021-12-24,684
2169,Philippines,PHL,2021-12-25,833
2170,Philippines,PHL,2021-12-26,1012
2171,Philippines,PHL,2021-12-27,1139
2172,Philippines,PHL,2021-12-28,1350
2173,Philippines,PHL,2021-12-29,2022
2174,Philippines,PHL,2021-12-30,3291
2175,Philippines,PHL,2021-12-31,5921
2176,Philippines,PHL,2022-01-01,9124
2177,Philippines,PHL,2022-01-02,13261
2178,Philippines,PHL,2022-01-03,16995
2179,Philippines,PHL,2022-01-04,22069
2180,Philippines,PHL,2022-01-05,32060
2181,Philippines,PHL,2022-01-06,47827
2182,Philippines,PHL,2022-01-07,66548
2183,Philippines,PHL,2022-01-08,89409
2184,Philippines,PHL,2022-01-09,113626
2185,Philippines,PHL,2022-01-10,142781
2186,Philippines,PHL,2022-01-11,165418
2187,Philippines,PHL,2022-01-12,186691
2188,Philippines,PHL,2022-01-13,203460
2189,Philippines,PHL,2022-01-14,218958
2190,Philippines,PHL,2022-01-15,231502
2191,Philippines,PHL,2022-01-16,239943
2192,Philippines,PHL,2022-01-17,243821
2193,Philippines,PHL,2022-01-18,244279
2194,Philippines,PHL,2022-01-19,234917
2195,Philippines,PHL,2022-01-20,232034
2196,Philippines,PHL,2022-01-21,227597
2197,Philippines,PHL,2022-01-22,219146
2198,Philippines,PHL,2022-01-23,211814
2199,Philippines,PHL,2022-01-24,199682
2200,Philippines,PHL,2022-01-25,188837
2201,Philippines,PHL,2022-01-26,181951
2202,Philippines,PHL,2022-01-27,169108
2203,Philippines,PHL,2022-01-28,154442
2204,Philippines,PHL,2022-01-29,141339
2205,Philippines,PHL,2022-01-30,128538
2206,Philippines,PHL,2022-01-31,118203
2207,Philippines,PHL,2022-02-01,110133
2208,Philippines,PHL,2022-02-02,101503
2209,Philippines,PHL,2022-02-03,92014
2210,Philippines,PHL,2022-02-04,82368
2211,Philippines,PHL,2022-02-05,72480
2212,Philippines,PHL,2022-02-06,63896
2213,Philippines,PHL,2022-02-07,55887
2214,Philippines,PHL,2022-02-08,49888
2215,Philippines,PHL,2022-02-09,46241
2216,Philippines,PHL,2022-02-10,41388
2217,Philippines,PHL,2022-02-11,36794
2218,Philippines,PHL,2022-02-12,33023
2219,Philippines,PHL,2022-02-13,27660
2220,Philippines,PHL,2022-02-14,23871
2221,Philippines,PHL,2022-02-15,22401
2222,Philippines,PHL,2022-02-16,21597
2223,Philippines,PHL,2022-02-17,19944
2224,Philippines,PHL,2022-02-18,18249
2225,Philippines,PHL,2022-02-19,16261
2226,Philippines,PHL,2022-02-20,14887
2227,Philippines,PHL,2022-02-21,13335
2228,Philippines,PHL,2022-02-22,12249
2229,Philippines,PHL,2022-02-23,11000
2230,Philippines,PHL,2022-02-24,10549
2231,Philippines,PHL,2022-02-25,9972
2232,Philippines,PHL,2022-02-26,9520
2233,Philippines,PHL,2022-02-27,8947
2234,Philippines,PHL,2022-02-28,8727
2235,Philippines,PHL,2022-03-01,8879
2236,Philippines,PHL,2022-03-02,8319
2237,Philippines,PHL,2022-03-03,7552
2238,Philippines,PHL,2022-03-04,6940
2239,Philippines,PHL,2022-03-05,6661
2240,Philippines,PHL,2022-03-06,6489
2241,Philippines,PHL,2022-03-07,6276
2242,Philippines,PHL,2022-03-08,5294
2243,Philippines,PHL,2022-03-09,4432
2244,Philippines,PHL,2022-03-10,4046
2245,Philippines,PHL,2022-03-11,3785
2246,Philippines,PHL,2022-03-12,3503
2247,Philippines,PHL,2022-03-13,3204
2248,Philippines,PHL,2022-03-14,3025
2249,Philippines,PHL,2022-03-15,3328
2250,Philippines,PHL,2022-03-16,3715
2251,Philippines,PHL,2022-03-17,3721
2252,Philippines,PHL,2022-03-18,3670
2253,Philippines,PHL,2022-03-19,3534
2254,Philippines,PHL,2022-03-20,3540
2255,Philippines,PHL,2022-03-21,3400
2256,Philippines,PHL,2022-03-22,3301
2257,Philippines,PHL,2022-03-23,3316
2258,Philippines,PHL,2022-03-24,3160
2259,Philippines,PHL,2022-03-25,3036
2260,Philippines,PHL,2022-03-26,2952
2261,Philippines,PHL,2022-03-27,2710
2262,Philippines,PHL,2022-03-28,2677
2263,Philippines,PHL,2022-03-29,2635
2264,Philippines,PHL,2022-03-30,2414
2265,Philippines,PHL,2022-03-31,1972
2266,Philippines,PHL,2022-04-01,1913
2267,Philippines,PHL,2022-04-02,1848
2268,Philippines,PHL,2022-04-03,2186
2269,Philippines,PHL,2022-04-04,2073
2270,Philippines,PHL,2022-04-05,2053
2271,Philippines,PHL,2022-04-06,2130
2272,Philippines,PHL,2022-04-07,2398
2273,Philippines,PHL,2022-04-08,2335
2274,Philippines,PHL,2022-04-09,2265
2275,Philippines,PHL,2022-04-10,1871
2276,Philippines,PHL,2022-04-11,1873
2277,Philippines,PHL,2022-04-12,1851
2278,Philippines,PHL,2022-04-13,1819
2279,Philippines,PHL,2022-04-14,1822
2280,Philippines,PHL,2022-04-15,1804
2281,Philippines,PHL,2022-04-16,1725
2282,Philippines,PHL,2022-04-17,1647
2283,Philippines,PHL,2022-04-18,1545
2284,Philippines,PHL,2022-04-19,1500
2285,Philippines,PHL,2022-04-20,1632
2286,Philippines,PHL,2022-04-21,1490
2287,Philippines,PHL,2022-04-22,1448
2288,Philippines,PHL,2022-04-23,1431
2289,Philippines,PHL,2022-04-24,1437
2290,Philippines,PHL,2022-04-25,1480
2291,Philippines,PHL,2022-04-26,1446
2292,Philippines,PHL,2022-04-27,1280
2293,Philippines,PHL,2022-04-28,1338
2294,Philippines,PHL,2022-04-29,1295
2295,Philippines,PHL,2022-04-30,1326
2296,Philippines,PHL,2022-05-01,1377
2297,Philippines,PHL,2022-05-02,1352
2298,Philippines,PHL,2022-05-03,1364
2299,Philippines,PHL,2022-05-04,1330
2300,Philippines,PHL,2022-05-05,1311
2301,Philippines,PHL,2022-05-06,1279
2302,Philippines,PHL,2022-05-07,1219
2303,Philippines,PHL,2022-05-08,1117
2304,Philippines,PHL,2022-05-09,1109
2305,Philippines,PHL,2022-05-10,1102
2306,Philippines,PHL,2022-05-11,1053
2307,Philippines,PHL,2022-05-12,1024
2308,Philippines,PHL,2022-05-13,1053
2309,Philippines,PHL,2022-05-14,1051
2310,Philippines,PHL,2022-05-15,1105
2311,Philippines,PHL,2022-05-16,1085
2312,Philippines,PHL,2022-05-17,1069
2313,Philippines,PHL,2022-05-18,1063
2314,Philippines,PHL,2022-05-19,1119
2315,Philippines,PHL,2022-05-20,1150
2316,Philippines,PHL,2022-05-21,1224
2317,Philippines,PHL,2022-05-22,1212
2318,Philippines,PHL,2022-05-23,1245
2319,Philippines,PHL,2022-05-24,1284
2320,Philippines,PHL,2022-05-25,1357
2321,Philippines,PHL,2022-05-26,1361
2322,Philippines,PHL,2022-05-27,1351
2323,Philippines,PHL,2022-05-28,1304
2324,Philippines,PHL,2022-05-29,1313
2325,Philippines,PHL,2022-05-30,1316
2326,Philippines,PHL,2022-05-31,1300
2327,Philippines,PHL,2022-06-01,1250
2328,Philippines,PHL,2022-06-02,1233
2329,Philippines,PHL,2022-06-03,1258
2330,Philippines,PHL,2022-06-04,1273
2331,Philippines,PHL,2022-06-05,1291
2332,Philippines,PHL,2022-06-06,1276
2333,Philippines,PHL,2022-06-07,1311
2334,Philippines,PHL,2022-06-08,1377
2335,Philippines,PHL,2022-06-09,1447
2336,Philippines,PHL,2022-06-10,1222
2337,Philippines,PHL,2022-06-11,1587
2338,Philippines,PHL,2022-06-12,1677
2339,Philippines,PHL,2022-06-13,1884
2340,Philippines,PHL,2022-06-14,1973
2341,Philippines,PHL,2022-06-15,2020
2342,Philippines,PHL,2022-06-16,2193
2343,Philippines,PHL,2022-06-17,2193
2344,Philippines,PHL,2022-06-18,2738
2345,Philippines,PHL,2022-06-19,3042
2346,Philippines,PHL,2022-06-20,3183
2347,Philippines,PHL,2022-06-21,3335
2348,Philippines,PHL,2022-06-22,3689
2349,Philippines,PHL,2022-06-23,3980
2350,Philippines,PHL,2022-06-24,3980
2351,Philippines,PHL,2022-06-25,4376
2352,Philippines,PHL,2022-06-26,4612
2353,Philippines,PHL,2022-06-27,4952
2354,Philippines,PHL,2022-06-28,5119
2355,Philippines,PHL,2022-06-29,5305
2356,Philippines,PHL,2022-06-30,5898
2357,Philippines,PHL,2022-07-01,5898
2358,Philippines,PHL,2022-07-02,6920
2359,Philippines,PHL,2022-07-03,6072
2360,Philippines,PHL,2022-07-04,6455
2361,Philippines,PHL,2022-07-05,6994
2362,Philippines,PHL,2022-07-06,6972
2363,Philippines,PHL,2022-07-07,6788
2364,Philippines,PHL,2022-07-08,8724
2365,Philippines,PHL,2022-07-09,6183
2366,Philippines,PHL,2022-07-10,9501
2367,Philippines,PHL,2022-07-11,10196
2368,Philippines,PHL,2022-07-12,10737
2369,Philippines,PHL,2022-07-13,11340
2370,Philippines,PHL,2022-07-14,11816
2371,Philippines,PHL,2022-07-15,12251
2372,Philippines,PHL,2022-07-16,12251
2373,Philippines,PHL,2022-07-17,14092
2374,Philippines,PHL,2022-07-18,14704
2375,Philippines,PHL,2022-07-19,15331
2376,Philippines,PHL,2022-07-20,15676
2377,Philippines,PHL,2022-07-21,16148
2378,Philippines,PHL,2022-07-22,16605
2379,Philippines,PHL,2022-07-23,16605
2380,Philippines,PHL,2022-07-24,18336
2381,Philippines,PHL,2022-07-25,19527
2382,Philippines,PHL,2022-07-26,20021
2383,Philippines,PHL,2022-07-27,20675
2384,Philippines,PHL,2022-07-28,21329
2385,Philippines,PHL,2022-07-29,22359
2386,Philippines,PHL,2022-07-30,22359
2387,Philippines,PHL,2022-07-31,23591
2388,Philippines,PHL,2022-08-01,24000
2389,Philippines,PHL,2022-08-02,24774
2390,Philippines,PHL,2022-08-03,25061
2391,Philippines,PHL,2022-08-04,25382
2392,Philippines,PHL,2022-08-05,25963
2393,Philippines,PHL,2022-08-06,25963
2394,Philippines,PHL,2022-08-07,26866
2395,Philippines,PHL,2022-08-08,27328
2396,Philippines,PHL,2022-08-09,27978
2397,Philippines,PHL,2022-08-10,27949
2398,Philippines,PHL,2022-08-11,28077
2399,Philippines,PHL,2022-08-12,28171
2400,Philippines,PHL,2022-08-13,28171
2401,Philippines,PHL,2022-08-14,28425
2402,Philippines,PHL,2022-08-15,27985
2403,Philippines,PHL,2022-08-16,27275
2404,Philippines,PHL,2022-08-17,27280
2405,Philippines,PHL,2022-08-18,27003
2406,Philippines,PHL,2022-08-19,26228
2407,Philippines,PHL,2022-08-20,26228
2408,Philippines,PHL,2022-08-21,24402
2409,Philippines,PHL,2022-08-22,23823
2410,Philippines,PHL,2022-08-23,23373
2411,Philippines,PHL,2022-08-24,22403
2412,Philippines,PHL,2022-08-25,22995
2413,Philippines,PHL,2022-08-26,22363
2414,Philippines,PHL,2022-08-27,22363
2415,Philippines,PHL,2022-08-28,20162
2416,Philippines,PHL,2022-08-29,18776
2417,Philippines,PHL,2022-08-30,18260
2418,Philippines,PHL,2022-08-31,18217
2419,Philippines,PHL,2022-09-01,16245
2420,Philippines,PHL,2022-09-02,16886
2421,Philippines,PHL,2022-09-03,16886
2422,Philippines,PHL,2022-09-04,16774
2423,Philippines,PHL,2022-09-05,16834
2424,Philippines,PHL,2022-09-06,16452
2425,Philippines,PHL,2022-09-07,16120
2426,Philippines,PHL,2022-09-08,16288
2427,Philippines,PHL,2022-09-09,14925
2428,Philippines,PHL,2022-09-10,22300
2429,Philippines,PHL,2022-09-11,17160
2430,Philippines,PHL,2022-09-12,14886
2431,Philippines,PHL,2022-09-13,14684
2432,Philippines,PHL,2022-09-14,14987
2433,Philippines,PHL,2022-09-15,14917
2434,Philippines,PHL,2022-09-16,14654
2435,Philippines,PHL,2022-09-17,12069
2436,Philippines,PHL,2022-09-18,12069
2437,Philippines,PHL,2022-09-19,14351
2438,Philippines,PHL,2022-09-20,15528
2439,Philippines,PHL,2022-09-21,15456
2440,Philippines,PHL,2022-09-22,15722
2441,Philippines,PHL,2022-09-23,16283
2442,Philippines,PHL,2022-09-24,11493
2443,Philippines,PHL,2022-09-25,16357
2444,Philippines,PHL,2022-09-26,17592
2445,Philippines,PHL,2022-09-27,16375
2446,Philippines,PHL,2022-09-28,16419
2447,Philippines,PHL,2022-09-29,15913
2448,Philippines,PHL,2022-09-30,15747
2449,Philippines,PHL,2022-10-01,15747
2450,Philippines,PHL,2022-10-02,17086
2451,Philippines,PHL,2022-10-03,15591
2452,Philippines,PHL,2022-10-04,15664
2453,Philippines,PHL,2022-10-05,15369
2454,Philippines,PHL,2022-10-06,15757
2455,Philippines,PHL,2022-10-07,15783
2456,Philippines,PHL,2022-10-08,15783
2457,Philippines,PHL,2022-10-09,13995
2458,Philippines,PHL,2022-10-10,14090
2459,Philippines,PHL,2022-10-11,14136
2460,Philippines,PHL,2022-10-12,14446
2461,Philippines,PHL,2022-10-13,14214
2462,Philippines,PHL,2022-10-14,14535
2463,Philippines,PHL,2022-10-15,14535
2464,Philippines,PHL,2022-10-16,14880
2465,Philippines,PHL,2022-10-17,14996
2466,Philippines,PHL,2022-10-18,14931
2467,Philippines,PHL,2022-10-19,14469
2468,Philippines,PHL,2022-10-20,14328
2469,Philippines,PHL,2022-10-21,13672
2470,Philippines,PHL,2022-10-22,13672
2471,Philippines,PHL,2022-10-23,12405
2472,Philippines,PHL,2022-10-24,11756
2473,Philippines,PHL,2022-10-25,11043
2474,Philippines,PHL,2022-10-26,10883
2475,Philippines,PHL,2022-10-27,10518
2476,Philippines,PHL,2022-10-28,9670
2477,Philippines,PHL,2022-10-29,9670
2478,Philippines,PHL,2022-10-30,9040
2479,Philippines,PHL,2022-10-31,8733
2480,Philippines,PHL,2022-11-01,8606
2481,Philippines,PHL,2022-11-02,8245
2482,Philippines,PHL,2022-11-03,8006
2483,Philippines,PHL,2022-11-04,7409
2484,Philippines,PHL,2022-11-05,7409
2485,Philippines,PHL,2022-11-06,6367
2486,Philippines,PHL,2022-11-07,6107
2487,Philippines,PHL,2022-11-08,6450
2488,Philippines,PHL,2022-11-09,6562
2489,Philippines,PHL,2022-11-10,6919
2490,Philippines,PHL,2022-11-11,7404
2491,Philippines,PHL,2022-11-12,7404
2492,Philippines,PHL,2022-11-13,7939
2493,Philippines,PHL,2022-11-14,8681
2494,Philippines,PHL,2022-11-15,8238
2495,Philippines,PHL,2022-11-16,8528
2496,Philippines,PHL,2022-11-17,8202
2497,Philippines,PHL,2022-11-18,8088
2498,Philippines,PHL,2022-11-19,8088
2499,Philippines,PHL,2022-11-20,8459
2500,Philippines,PHL,2022-11-21,7803
2501,Philippines,PHL,2022-11-22,7605
2502,Philippines,PHL,2022-11-23,7329
2503,Philippines,PHL,2022-11-24,7086
2504,Philippines,PHL,2022-11-25,7074
2505,Philippines,PHL,2022-11-26,7074
2506,Philippines,PHL,2022-11-27,7502
2507,Philippines,PHL,2022-11-28,7618
2508,Philippines,PHL,2022-11-29,7912
2509,Philippines,PHL,2022-11-30,7875
2510,Philippines,PHL,2022-12-01,8249
2511,Philippines,PHL,2022-12-02,8346
2512,Philippines,PHL,2022-12-03,8346
2513,Philippines,PHL,2022-12-04,7494
2514,Philippines,PHL,2022-12-05,7466
2515,Philippines,PHL,2022-12-06,7367
2516,Philippines,PHL,2022-12-07,7604
2517,Philippines,PHL,2022-12-08,7566
2518,Philippines,PHL,2022-12-09,7811
2519,Philippines,PHL,2022-12-10,7811
2520,Philippines,PHL,2022-12-11,8058
2521,Philippines,PHL,2022-12-12,7889
2522,Philippines,PHL,2022-12-13,8022
2523,Philippines,PHL,2022-12-14,7782
2524,Philippines,PHL,2022-12-15,7908
2525,Philippines,PHL,2022-12-16,7609
2526,Philippines,PHL,2022-12-17,8842
2527,Philippines,PHL,2022-12-18,7358
2528,Philippines,PHL,2022-12-19,7336
2529,Philippines,PHL,2022-12-20,6928
2530,Philippines,PHL,2022-12-21,6897
2531,Philippines,PHL,2022-12-22,6555
2532,Philippines,PHL,2022-12-23,6402
2533,Philippines,PHL,2022-12-24,5169
2534,Philippines,PHL,2022-12-25,4103
2535,Philippines,PHL,2022-12-26,5289
2536,Philippines,PHL,2022-12-27,5188
2537,Philippines,PHL,2022-12-28,4760
2538,Philippines,PHL,2022-12-29,4321
2539,Philippines,PHL,2022-12-30,3290
2540,Philippines,PHL,2022-12-31,3290
2541,Philippines,PHL,2023-01-01,3290
2542,Philippines,PHL,2023-01-02,3249
2543,Philippines,PHL,2023-01-03,2982
2544,Philippines,PHL,2023-01-04,2815
2545,Philippines,PHL,2023-01-05,2792
2546,Philippines,PHL,2023-01-06,3251
2547,Philippines,PHL,2023-01-07,3251
2548,Philippines,PHL,2023-01-08,4552
2549,Philippines,PHL,2023-01-09,2777
2550,Philippines,PHL,2023-01-10,2920
2551,Philippines,PHL,2023-01-11,3104
2552,Philippines,PHL,2023-01-12,3389
2553,Philippines,PHL,2023-01-13,3237
2554,Philippines,PHL,2023-01-14,3237
2555,Philippines,PHL,2023-01-15,2797
2556,Philippines,PHL,2023-01-16,2733
2557,Philippines,PHL,2023-01-17,2386
2558,Philippines,PHL,2023-01-18,2405
2559,Philippines,PHL,2023-01-19,2060
2560,Philippines,PHL,2023-01-20,2004
2561,Philippines,PHL,2023-01-21,2004
2562,Philippines,PHL,2023-01-22,1556
2563,Philippines,PHL,2023-01-23,1543
2564,Philippines,PHL,2023-01-24,1593
2565,Philippines,PHL,2023-01-25,1368
2566,Philippines,PHL,2023-01-26,1407
2567,Philippines,PHL,2023-01-27,1337
2568,Philippines,PHL,2023-01-28,1337
2569,Philippines,PHL,2023-01-29,1181
2570,Philippines,PHL,2023-01-30,1100
2571,Philippines,PHL,2023-01-31,1042
2572,Philippines,PHL,2023-02-01,1161
2573,Philippines,PHL,2023-02-02,1052
2574,Philippines,PHL,2023-02-03,1016
2575,Philippines,PHL,2023-02-04,1016
2576,Philippines,PHL,2023-02-05,1045
2577,Philippines,PHL,2023-02-06,833
2578,Philippines,PHL,2023-02-07,799
2579,Philippines,PHL,2023-02-08,725
2580,Philippines,PHL,2023-02-09,778
2581,Philippines,PHL,2023-02-10,795
2582,Philippines,PHL,2023-02-11,795
2583,Philippines,PHL,2023-02-12,678
2584,Philippines,PHL,2023-02-13,957
2585,Philippines,PHL,2023-02-14,908
2586,Philippines,PHL,2023-02-15,898
2587,Philippines,PHL,2023-02-16,817
2588,Philippines,PHL,2023-02-17,774
2589,Philippines,PHL,2023-02-18,774
2590,Philippines,PHL,2023-02-19,914
2591,Philippines,PHL,2023-02-20,685
2592,Philippines,PHL,2023-02-21,708
2593,Philippines,PHL,2023-02-22,784
2594,Philippines,PHL,2023-02-23,708
2595,Philippines,PHL,2023-02-24,739
2596,Philippines,PHL,2023-02-25,739
2597,Philippines,PHL,2023-02-26,738
2598,Philippines,PHL,2023-02-27,710
2599,Philippines,PHL,2023-02-28,701
2600,Philippines,PHL,2023-03-01,635
2601,Philippines,PHL,2023-03-02,742
2602,Philippines,PHL,2023-03-03,758
2603,Philippines,PHL,2023-03-04,758
2604,Philippines,PHL,2023-03-05,738
2605,Philippines,PHL,2023-03-06,850
